Year of Birth,Sex,City,State,Zip,Residence County,License Class,Status,Privilege,Year of Expiration
1969,M,DELMAR,NY,12054,ALBANY,AM,VALID,FULL,2018
1975,F,LATHAM,NY,12110,ALBANY,I,REVOKED,FULL,2021
1956,M,SLINGERLANDS,NY,12159,ALBANY,NM,VALID,FULL,2020
1987,M,ALBANY,NY,12208,ALBANY,I,SUSPENDED,FULL,2018
1960,F,MENANDS,NY,12204,ALBANY,I,SURRENDERED,FULL,2024
1936,M,BERNE,NY,12023,ALBANY,DM,VALID,FULL,2018
1936,M,BERNE,NY,12023,ALBANY,DM,VALID,FULL,2018
1948,F,ALBANY,NY,12210,ALBANY,I,NONE,NONE,2023
1965,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2023
1965,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2023
1965,M,DELMAR,NY,12054,ALBANY,D,VALID,FULL,2023
1936,F,ALBANY,NY,12208,ALBANY,I,NONE,NONE,2026
1966,M,COLONIE,NY,12205,ALBANY,D,VALID,FULL,2021
1966,M,COLONIE,NY,12205,ALBANY,D,VALID,FULL,2021
1984,M,SELKIRK,NY,12158,ALBANY,D,VALID,FULL,2019
1953,M,ALBANY,NY,12206,ALBANY,E,VALID,FULL,2021
1963,M,ALBANY,NY,12203,ALBANY,B,VALID,FULL,2021
1992,F,ALBANY,NY,12203,ALBANY,D PERMIT,VALID,FULL,2017
1964,F,ALBANY,NY,12205,ALBANY,I,NONE,NONE,2020
1964,F,ALBANY,NY,12205,ALBANY,I,NONE,NONE,2020
1984,F,ALBANY,NY,12202,ALBANY,D PERMIT,VALID,FULL,2020
1961,M,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2018
1961,M,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2018
1961,M,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2018
1961,M,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2018
1961,M,ALTAMONT,NY,12009,ALBANY,D,VALID,FULL,2018
1977,F,ALBANY,NY,12203,ALBANY,E,VALID,FULL,2019
1929,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2018
1929,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2018
1929,F,GLENMONT,NY,12077,ALBANY,D,VALID,FULL,2018
1970,M,COLONIE,NY,12205,ALBANY,I,NONE,NONE,2020
1991,M,ALBANY,NY,12210,ALBANY,A,VALID,FULL,2021
1991,M,ALBANY,NY,12210,ALBANY,A,VALID,FULL,2021
1953,F,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2024
1942,F,ALBANY,NY,12206,ALBANY,I,NONE,NONE,2018
1930,F,SCHENECTADY,NY,12303,ALBANY,I,NONE,NONE,2022
1976,M,ALBANY,NY,12202,ALBANY,D,VALID,FULL,2019
1976,M,ALBANY,NY,12202,ALBANY,D,VALID,FULL,2019
1976,M,ALBANY,NY,12202,ALBANY,D,VALID,FULL,2019
1976,M,ALBANY,NY,12202,ALBANY,D,VALID,FULL,2019
1976,M,ALBANY,NY,12202,ALBANY,D,VALID,FULL,2019
1938,M,RENSSELAERVILLE,NY,12147,ALBANY,D,VALID,FULL,2020
1960,M,ALBANY,NY,12202,ALBANY,I,NONE,NONE,2019
1960,M,ALBANY,NY,12202,ALBANY,I,NONE,NONE,2019
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1937,F,LOUDONVILLE,NY,12211,ALBANY,D,VALID,FULL,2018
1987,M,ALBANY,NY,12209,ALBANY,E,VALID,FULL,2021
1985,M,ALBANY,NY,12210,ALBANY,I,NONE,NONE,2022
1930,M,MENANDS,NY,12204,ALBANY,D,VALID,FULL,2018
1955,M,SLINGERLAND,NY,12159,ALBANY,D,VALID,FULL,2021
1943,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2025
1943,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2025
1943,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2025
1943,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2025
1943,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2025
1943,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2025
1943,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2025
1943,M,VOORHEESVILLE,NY,12186,ALBANY,D,VALID,FULL,2025
1936,M,ALBANY,NY,12203,ALBANY,I,REVOKED,FULL,2023
1975,F,ALBANY,NY,12210,ALBANY,I,NONE,NONE,2017
1967,M,ALBANY,NY,12202,ALBANY,I,REVOKED,NONE,2018
1969,M,RAVENA,NY,12143,ALBANY,D,VALID,FULL,2018
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1977,F,ALBANY,NY,12210,ALBANY,D,VALID,FULL,2019
1978,M,ALBANY,NY,12207,ALBANY,D,VALID,FULL,2020
1961,M,ALBANY,NY,12210,ALBANY,I,SUSPENDED,NONE,2017
1931,F,ALBANY,NY,12205,ALBANY,I,SURRENDERED,FULL,2027
1980,F,WESTERLO,NY,12193,ALBANY,D,VALID,FULL,2025
1980,F,WESTERLO,NY,12193,ALBANY,D,VALID,FULL,2025
1980,F,WESTERLO,NY,12193,ALBANY,D,VALID,FULL,2025
1980,F,WESTERLO,NY,12193,ALBANY,D,VALID,FULL,2025
1980,F,WESTERLO,NY,12193,ALBANY,D,VALID,FULL,2025
1980,F,WESTERLO,NY,12193,ALBANY,D,VALID,FULL,2025
1980,F,WESTERLO,NY,12193,ALBANY,D,VALID,FULL,2025
1986,M,ALBANY,NY,12202,ALBANY,E,VALID,FULL,2018
1963,F,GUILDERLAND,NY,12084,ALBANY,D,VALID,FULL,2021
1938,M,ALBANY,NY,12205,ALBANY,D,VALID,FULL,2025
1938,M,ALBANY,NY,12205,ALBANY,D,VALID,FULL,2025
1938,M,ALBANY,NY,12205,ALBANY,D,VALID,FULL,2025
1938,M,ALBANY,NY,12205,ALBANY,D,VALID,FULL,2025
1938,M,ALBANY,NY,12205,ALBANY,D,VALID,FULL,2025
1938,M,ALBANY,NY,12205,ALBANY,D,VALID,FULL,2025
1989,M,COHOES,NY,12047,ALBANY,C,VALID,FULL,2018
